0,1,2,3,4,5,6,7,8,9,10,11
0.5555831491947174,0.9995614378713071,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.19919973611831665,0.3876175880432129,0.567102462053299,0.607871949672699,0.7031027972698212,0.7910477817058563,0.8232246935367584,0.8412691205739975,1.0,1.0,1.0,1.0
0.5979568362236023,0.8556551933288574,0.9043638482689857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.22944843769073486,0.4703372120857239,0.742329478263855,0.8620451539754868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.14933383464813232,0.2901877164840698,0.3819599747657776,0.4549296498298645,0.559763103723526,0.6163806617259979,1.0,1.0,1.0,1.0,1.0,1.0
0.20037752389907837,0.48487192392349243,0.7335063219070435,0.9512524604797363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.18489176034927368,0.4136027693748474,0.6073148548603058,0.7310914695262909,0.8410911411046982,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2584652900695801,0.5541808307170868,0.6462944746017456,0.7559074610471725,0.8476144820451736,0.8703568130731583,1.0,1.0,1.0,1.0,1.0,1.0
0.41596436500549316,0.7804601639509201,0.9616358578205109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.12123143672943115,0.3080681562423706,0.3908754587173462,0.4700334668159485,0.5581533908843994,0.5774496495723724,0.6450364887714386,0.7539748847484589,0.7662636488676071,0.7807308435440063,1.0,1.0
0.3840442895889282,0.7369745969772339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.28642332553863525,0.6203927099704742,0.8319540470838547,0.8944381922483444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.24670815467834473,0.5069586336612701,0.6464027166366577,0.7908491343259811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1767122745513916,0.40220803022384644,0.5998091399669647,0.7780602276325226,0.8367328941822052,0.8494539558887482,1.0,1.0,1.0,1.0,1.0,1.0
0.20657819509506226,0.48821622133255005,0.6443482935428619,0.7462385296821594,0.8759162500500679,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.39930373430252075,0.7864348292350769,0.9338566586375237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5162323415279388,0.9898276338353753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.24311643838882446,0.4908186197280884,0.6611296832561493,0.8115695416927338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2640073895454407,0.5716537535190582,0.8007215857505798,0.8473089039325714,0.9087115451693535,0.9258571863174438,1.0,1.0,1.0,1.0,1.0,1.0
0.26138705015182495,0.5451825261116028,0.8339107185602188,0.9334608986973763,0.94423883035779,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5658777952194214,0.9132604897022247,0.979057414457202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2968916893005371,0.5898851454257965,0.8600639700889587,0.8729032874107361,0.9187295585870743,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.44518083333969116,0.8476946651935577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.279127299785614,0.5523716807365417,0.7011485695838928,0.7910363674163818,0.8151848316192627,0.8546297699213028,1.0,1.0,1.0,1.0,1.0,1.0
0.5024333894252777,0.9749995693564415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
